timestamp,load_forecast_k1,load_forecast_k2,load_forecast_k3,load_forecast_k4,load_forecast_k5
6/26/08 19:00,8257,8257,8257,8257,8257
6/26/08 20:00,8381,8381,8381,8381,8381
6/26/08 21:00,8232,8232,8232,8232,8232
6/26/08 22:00,7678,7678,7678,7678,7678
6/26/08 23:00,7325,7325,7325,7325,7325
6/27/08 0:00,7069,7069,7069,7069,7069
6/27/08 1:00,7040,7040,7040,7040,7040
6/27/08 2:00,7145,7145,7145,7145,7145
6/27/08 3:00,7453,7453,7453,7453,7453
6/27/08 4:00,8303,8303,8303,8303,8303
6/27/08 5:00,9320,9320,9320,9320,9320
6/27/08 6:00,10058,10058,10058,10058,10058
6/27/08 7:00,10490,10490,10490,10490,10490
6/27/08 8:00,10692,10692,10692,10692,10692
6/27/08 9:00,11011,11011,11011,11011,11011
6/27/08 10:00,10923,10923,10923,10923,10923
6/27/08 11:00,10922,10922,10922,10922,10922
6/27/08 12:00,10750,10750,10750,10750,10750
6/27/08 13:00,10613,10613,10613,10613,10613
6/27/08 14:00,10458,10458,10458,10458,10458
6/27/08 15:00,10550,10550,10550,10550,10550
6/27/08 16:00,10348,10348,10348,10348,10348
6/27/08 17:00,9967,9967,9967,9967,9967
6/27/08 18:00,9665,9665,9665,9665,9665
6/27/08 19:00,9399,9399,9399,9399,9399
6/27/08 20:00,9601,9601,9601,9601,9601
6/27/08 21:00,9212,9212,9212,9212,9212
6/27/08 22:00,8583,8583,8583,8583,8583
6/27/08 23:00,8191,8191,8191,8191,8191
6/28/08 0:00,8019,8019,8019,8019,8019
6/28/08 1:00,7874,7874,7874,7874,7874
6/28/08 2:00,7826,7826,7826,7826,7826
6/28/08 3:00,8011,8011,8011,8011,8011
6/28/08 4:00,8816,8816,8816,8816,8816
6/28/08 5:00,9737,9737,9737,9737,9737
6/28/08 6:00,10325,10325,10325,10325,10325
6/28/08 7:00,10722,10722,10722,10722,10722
6/28/08 8:00,10841,10841,10841,10841,10841
6/28/08 9:00,11041,11041,11041,11041,11041
6/28/08 10:00,10789,10789,10789,10789,10789
6/28/08 11:00,10799,10799,10799,10799,10799
6/28/08 12:00,10706,10706,10706,10706,10706
6/28/08 13:00,10608,10608,10608,10608,10608
6/28/08 14:00,10454,10454,10454,10454,10454
6/28/08 15:00,10440,10440,10440,10440,10440
6/28/08 16:00,10134,10134,10134,10134,10134
6/28/08 17:00,9865,9865,9865,9865,9865
6/28/08 18:00,9698,9698,9698,9698,9698
6/28/08 19:00,9492,9492,9492,9492,9492
6/28/08 20:00,9648,9648,9648,9648,9648
6/28/08 21:00,9233,9233,9233,9233,9233
6/28/08 22:00,8573,8573,8573,8573,8573
6/28/08 23:00,8249,8249,8249,8249,8249
6/29/08 0:00,8055,8055,8055,8055,8055
6/29/08 1:00,7888,7888,7888,7888,7888
6/29/08 2:00,7847,7847,7847,7847,7847
6/29/08 3:00,8114,8114,8114,8114,8114
6/29/08 4:00,8822,8822,8822,8822,8822
6/29/08 5:00,9755,9755,9755,9755,9755
6/29/08 6:00,10373,10373,10373,10373,10373
6/29/08 7:00,10752,10752,10752,10752,10752
6/29/08 8:00,10865,10865,10865,10865,10865
6/29/08 9:00,11029,11029,11029,11029,11029
6/29/08 10:00,10850,10850,10850,10850,10850
6/29/08 11:00,10785,10785,10785,10785,10785
6/29/08 12:00,10757,10757,10757,10757,10757
6/29/08 13:00,10630,10630,10630,10630,10630
6/29/08 14:00,10577,10577,10577,10577,10577
6/29/08 15:00,10489,10489,10489,10489,10489
6/29/08 16:00,10461,10461,10461,10461,10461
6/29/08 17:00,10129,10129,10129,10129,10129
6/29/08 18:00,9824,9824,9824,9824,9824
6/29/08 19:00,9609,9609,9609,9609,9609
6/29/08 20:00,9713,9713,9713,9713,9713
6/29/08 21:00,9236,9236,9236,9236,9236
6/29/08 22:00,8579,8579,8579,8579,8579
6/29/08 23:00,8191,8191,8191,8191,8191
6/30/08 0:00,7952,7952,7952,7952,7952
6/30/08 1:00,7863,7863,7863,7863,7863
6/30/08 2:00,7947,7947,7947,7947,7947
6/30/08 3:00,8192,8192,8192,8192,8192
6/30/08 4:00,8912,8912,8912,8912,8912
6/30/08 5:00,9890,9890,9890,9890,9890
6/30/08 6:00,10523,10523,10523,10523,10523
6/30/08 7:00,10923,10923,10923,10923,10923
6/30/08 8:00,11021,11021,11021,11021,11021
6/30/08 9:00,11275,11275,11275,11275,11275
6/30/08 10:00,11102,11102,11102,11102,11102
6/30/08 11:00,11053,11053,11053,11053,11053
6/30/08 12:00,10909,10909,10909,10909,10909
6/30/08 13:00,10806,10806,10806,10806,10806
6/30/08 14:00,10784,10784,10784,10784,10784
6/30/08 15:00,10768,10768,10768,10768,10768
6/30/08 16:00,10515,10515,10515,10515,10515
6/30/08 17:00,10061,10061,10061,10061,10061
6/30/08 18:00,9739,9739,9739,9739,9739
6/30/08 19:00,9517,9517,9517,9517,9517
6/30/08 20:00,9710,9710,9710,9710,9710
6/30/08 21:00,9422,9422,9422,9422,9422
6/30/08 22:00,8730,8730,8730,8730,8730
6/30/08 23:00,8307,8307,8307,8307,8307
7/1/08 0:00,8082,8082,8082,8082,8082
7/1/08 1:00,7949,7949,7949,7949,7949
7/1/08 2:00,8047,8047,8047,8047,8047
7/1/08 3:00,8277,8277,8277,8277,8277
7/1/08 4:00,8906,8906,8906,8906,8906
7/1/08 5:00,9789,9789,9789,9789,9789
7/1/08 6:00,10484,10484,10484,10484,10484
7/1/08 7:00,10901,10901,10901,10901,10901
7/1/08 8:00,11120,11120,11120,11120,11120
7/1/08 9:00,11320,11320,11320,11320,11320
7/1/08 10:00,11131,11131,11131,11131,11131
7/1/08 11:00,10870,10870,10870,10870,10870
7/1/08 12:00,10613,10613,10613,10613,10613
7/1/08 13:00,10414,10414,10414,10414,10414
7/1/08 14:00,10297,10297,10297,10297,10297
7/1/08 15:00,10327,10327,10327,10327,10327
7/1/08 16:00,9955,9955,9955,9955,9955
7/1/08 17:00,9654,9654,9654,9654,9654
7/1/08 18:00,9336,9336,9336,9336,9336
7/1/08 19:00,8896,8896,8896,8896,8896
7/1/08 20:00,9181,9181,9181,9181,9181
7/1/08 21:00,9054,9054,9054,9054,9054
7/1/08 22:00,8440,8440,8440,8440,8440
7/1/08 23:00,8031,8031,8031,8031,8031
7/2/08 0:00,7780,7780,7780,7780,7780
7/2/08 1:00,7593,7593,7593,7593,7593
7/2/08 2:00,7469,7469,7469,7469,7469
7/2/08 3:00,7351,7351,7351,7351,7351
7/2/08 4:00,7508,7508,7508,7508,7508
7/2/08 5:00,7987,7987,7987,7987,7987
7/2/08 6:00,8463,8463,8463,8463,8463
7/2/08 7:00,8987,8987,8987,8987,8987
7/2/08 8:00,9358,9358,9358,9358,9358
7/2/08 9:00,9514,9514,9514,9514,9514
7/2/08 10:00,9242,9242,9242,9242,9242
7/2/08 11:00,9157,9157,9157,9157,9157
7/2/08 12:00,8959,8959,8959,8959,8959
7/2/08 13:00,8910,8910,8910,8910,8910
7/2/08 14:00,8858,8858,8858,8858,8858
7/2/08 15:00,8933,8933,8933,8933,8933
7/2/08 16:00,8760,8760,8760,8760,8760
7/2/08 17:00,8615,8615,8615,8615,8615
7/2/08 18:00,8408,8408,8408,8408,8408
7/2/08 19:00,8277,8277,8277,8277,8277
7/2/08 20:00,8461,8461,8461,8461,8461
7/2/08 21:00,8289,8289,8289,8289,8289
7/2/08 22:00,7799,7799,7799,7799,7799
7/2/08 23:00,7479,7479,7479,7479,7479
7/3/08 0:00,7249,7249,7249,7249,7249
7/3/08 1:00,7092,7092,7092,7092,7092
7/3/08 2:00,7052,7052,7052,7052,7052
7/3/08 3:00,6934,6934,6934,6934,6934
7/3/08 4:00,7112,7112,7112,7112,7112
7/3/08 5:00,7495,7495,7495,7495,7495
7/3/08 6:00,7898,7898,7898,7898,7898
7/3/08 7:00,8409,8409,8409,8409,8409
7/3/08 8:00,8712,8712,8712,8712,8712
7/3/08 9:00,8984,8984,8984,8984,8984
7/3/08 10:00,8997,8997,8997,8997,8997
7/3/08 11:00,8814,8814,8814,8814,8814
7/3/08 12:00,8517,8517,8517,8517,8517
7/3/08 13:00,8373,8373,8373,8373,8373
7/3/08 14:00,8363,8363,8363,8363,8363
7/3/08 15:00,8435,8435,8435,8435,8435
7/3/08 16:00,8556,8556,8556,8556,8556
7/3/08 17:00,8665,8665,8665,8665,8665
7/3/08 18:00,8650,8650,8650,8650,8650
7/3/08 19:00,8586,8586,8586,8586,8586
7/3/08 20:00,8824,8824,8824,8824,8824
7/3/08 21:00,8528,8528,8528,8528,8528
7/3/08 22:00,7915,7915,7915,7915,7915
7/3/08 23:00,7671,7671,7671,7671,7671
7/4/08 0:00,7441,7441,7441,7441,7441
7/4/08 1:00,7398,7398,7398,7398,7398
7/4/08 2:00,7523,7523,7523,7523,7523
7/4/08 3:00,7801,7801,7801,7801,7801
7/4/08 4:00,8542,8542,8542,8542,8542
7/4/08 5:00,9455,9455,9455,9455,9455
7/4/08 6:00,10213,10213,10213,10213,10213
7/4/08 7:00,10632,10632,10632,10632,10632
7/4/08 8:00,10893,10893,10893,10893,10893
7/4/08 9:00,11037,11037,11037,11037,11037
7/4/08 10:00,10872,10872,10872,10872,10872
7/4/08 11:00,10796,10796,10796,10796,10796
7/4/08 12:00,10656,10656,10656,10656,10656
7/4/08 13:00,10609,10609,10609,10609,10609
7/4/08 14:00,10492,10492,10492,10492,10492
7/4/08 15:00,10548,10548,10548,10548,10548
7/4/08 16:00,10495,10495,10495,10495,10495
7/4/08 17:00,10131,10131,10131,10131,10131
7/4/08 18:00,9681,9681,9681,9681,9681
7/4/08 19:00,9376,9376,9376,9376,9376
7/4/08 20:00,9515,9515,9515,9515,9515
7/4/08 21:00,9046,9046,9046,9046,9046
7/4/08 22:00,8482,8482,8482,8482,8482
7/4/08 23:00,8098,8098,8098,8098,8098
7/5/08 0:00,7784,7784,7784,7784,7784
7/5/08 1:00,7688,7688,7688,7688,7688
7/5/08 2:00,7736,7736,7736,7736,7736
7/5/08 3:00,7988,7988,7988,7988,7988
7/5/08 4:00,8683,8683,8683,8683,8683
7/5/08 5:00,9636,9636,9636,9636,9636
7/5/08 6:00,10313,10313,10313,10313,10313
7/5/08 7:00,10642,10642,10642,10642,10642
7/5/08 8:00,10851,10851,10851,10851,10851
7/5/08 9:00,11075,11075,11075,11075,11075
7/5/08 10:00,10936,10936,10936,10936,10936
7/5/08 11:00,10774,10774,10774,10774,10774
7/5/08 12:00,10540,10540,10540,10540,10540
7/5/08 13:00,10531,10531,10531,10531,10531
7/5/08 14:00,10401,10401,10401,10401,10401
7/5/08 15:00,10374,10374,10374,10374,10374
7/5/08 16:00,10280,10280,10280,10280,10280
7/5/08 17:00,9940,9940,9940,9940,9940
7/5/08 18:00,9506,9506,9506,9506,9506
7/5/08 19:00,9231,9231,9231,9231,9231
7/5/08 20:00,9473,9473,9473,9473,9473
7/5/08 21:00,9176,9176,9176,9176,9176
7/5/08 22:00,8564,8564,8564,8564,8564
7/5/08 23:00,8175,8175,8175,8175,8175
7/6/08 0:00,7974,7974,7974,7974,7974
7/6/08 1:00,7802,7802,7802,7802,7802
7/6/08 2:00,7843,7843,7843,7843,7843
7/6/08 3:00,8018,8018,8018,8018,8018
7/6/08 4:00,8712,8712,8712,8712,8712
7/6/08 5:00,9546,9546,9546,9546,9546
7/6/08 6:00,10322,10322,10322,10322,10322
7/6/08 7:00,10732,10732,10732,10732,10732
7/6/08 8:00,10842,10842,10842,10842,10842
7/6/08 9:00,11010,11010,11010,11010,11010
7/6/08 10:00,10848,10848,10848,10848,10848
7/6/08 11:00,10683,10683,10683,10683,10683
7/6/08 12:00,10543,10543,10543,10543,10543
7/6/08 13:00,10400,10400,10400,10400,10400
7/6/08 14:00,10315,10315,10315,10315,10315
7/6/08 15:00,10275,10275,10275,10275,10275
7/6/08 16:00,10121,10121,10121,10121,10121
7/6/08 17:00,9726,9726,9726,9726,9726
7/6/08 18:00,9341,9341,9341,9341,9341
7/6/08 19:00,9098,9098,9098,9098,9098
7/6/08 20:00,9432,9432,9432,9432,9432
7/6/08 21:00,9203,9203,9203,9203,9203
7/6/08 22:00,8633,8633,8633,8633,8633
7/6/08 23:00,8199,8199,8199,8199,8199
7/7/08 0:00,7893,7893,7893,7893,7893
7/7/08 1:00,7777,7777,7777,7777,7777
7/7/08 2:00,7877,7877,7877,7877,7877
7/7/08 3:00,8071,8071,8071,8071,8071
7/7/08 4:00,8759,8759,8759,8759,8759
7/7/08 5:00,9688,9688,9688,9688,9688
7/7/08 6:00,10368,10368,10368,10368,10368
7/7/08 7:00,10698,10698,10698,10698,10698
7/7/08 8:00,10806,10806,10806,10806,10806
7/7/08 9:00,10999,10999,10999,10999,10999
7/7/08 10:00,10963,10963,10963,10963,10963
7/7/08 11:00,10769,10769,10769,10769,10769
7/7/08 12:00,10737,10737,10737,10737,10737
7/7/08 13:00,10646,10646,10646,10646,10646
7/7/08 14:00,10628,10628,10628,10628,10628
7/7/08 15:00,10637,10637,10637,10637,10637
7/7/08 16:00,10434,10434,10434,10434,10434
7/7/08 17:00,10041,10041,10041,10041,10041
7/7/08 18:00,9674,9674,9674,9674,9674
7/7/08 19:00,9386,9386,9386,9386,9386
7/7/08 20:00,9607,9607,9607,9607,9607
7/7/08 21:00,9400,9400,9400,9400,9400
7/7/08 22:00,8814,8814,8814,8814,8814
7/7/08 23:00,8358,8358,8358,8358,8358
7/8/08 0:00,8024,8024,8024,8024,8024
7/8/08 1:00,7916,7916,7916,7916,7916
7/8/08 2:00,7957,7957,7957,7957,7957
7/8/08 3:00,8148,8148,8148,8148,8148
7/8/08 4:00,8765,8765,8765,8765,8765
7/8/08 5:00,9639,9639,9639,9639,9639
7/8/08 6:00,10261,10261,10261,10261,10261
7/8/08 7:00,10531,10531,10531,10531,10531
7/8/08 8:00,10764,10764,10764,10764,10764
7/8/08 9:00,10916,10916,10916,10916,10916
7/8/08 10:00,10691,10691,10691,10691,10691
7/8/08 11:00,10688,10688,10688,10688,10688
7/8/08 12:00,10535,10535,10535,10535,10535
7/8/08 13:00,10390,10390,10390,10390,10390
7/8/08 14:00,10212,10212,10212,10212,10212
7/8/08 15:00,10131,10131,10131,10131,10131
7/8/08 16:00,9957,9957,9957,9957,9957
7/8/08 17:00,9595,9595,9595,9595,9595
7/8/08 18:00,9130,9130,9130,9130,9130
7/8/08 19:00,8847,8847,8847,8847,8847
7/8/08 20:00,9212,9212,9212,9212,9212
7/8/08 21:00,8973,8973,8973,8973,8973
7/8/08 22:00,8476,8476,8476,8476,8476
7/8/08 23:00,8105,8105,8105,8105,8105
7/9/08 0:00,7770,7770,7770,7770,7770
7/9/08 1:00,7582,7582,7582,7582,7582
7/9/08 2:00,7350,7350,7350,7350,7350
7/9/08 3:00,7304,7304,7304,7304,7304
7/9/08 4:00,7467,7467,7467,7467,7467
7/9/08 5:00,7935,7935,7935,7935,7935
7/9/08 6:00,8603,8603,8603,8603,8603
7/9/08 7:00,9141,9141,9141,9141,9141
7/9/08 8:00,9282,9282,9282,9282,9282
7/9/08 9:00,9388,9388,9388,9388,9388
7/9/08 10:00,9227,9227,9227,9227,9227
7/9/08 11:00,9053,9053,9053,9053,9053
7/9/08 12:00,8879,8879,8879,8879,8879
7/9/08 13:00,8695,8695,8695,8695,8695
7/9/08 14:00,8689,8689,8689,8689,8689
7/9/08 15:00,8692,8692,8692,8692,8692
7/9/08 16:00,8785,8785,8785,8785,8785
7/9/08 17:00,8620,8620,8620,8620,8620
7/9/08 18:00,8386,8386,8386,8386,8386
7/9/08 19:00,8188,8188,8188,8188,8188
7/9/08 20:00,8532,8532,8532,8532,8532
7/9/08 21:00,8393,8393,8393,8393,8393
7/9/08 22:00,7932,7932,7932,7932,7932
7/9/08 23:00,7653,7653,7653,7653,7653
7/10/08 0:00,7404,7404,7404,7404,7404
7/10/08 1:00,7206,7206,7206,7206,7206
7/10/08 2:00,7199,7199,7199,7199,7199
7/10/08 3:00,7071,7071,7071,7071,7071
7/10/08 4:00,7083,7083,7083,7083,7083
7/10/08 5:00,7448,7448,7448,7448,7448
7/10/08 6:00,7898,7898,7898,7898,7898
7/10/08 7:00,8380,8380,8380,8380,8380
7/10/08 8:00,8560,8560,8560,8560,8560
7/10/08 9:00,8714,8714,8714,8714,8714
7/10/08 10:00,8733,8733,8733,8733,8733
7/10/08 11:00,8476,8476,8476,8476,8476
7/10/08 12:00,8214,8214,8214,8214,8214
7/10/08 13:00,8119,8119,8119,8119,8119
7/10/08 14:00,8002,8002,8002,8002,8002
7/10/08 15:00,8161,8161,8161,8161,8161
7/10/08 16:00,8326,8326,8326,8326,8326
7/10/08 17:00,8384,8384,8384,8384,8384
7/10/08 18:00,8338,8338,8338,8338,8338
7/10/08 19:00,8341,8341,8341,8341,8341
7/10/08 20:00,8725,8725,8725,8725,8725
7/10/08 21:00,8434,8434,8434,8434,8434
7/10/08 22:00,7943,7943,7943,7943,7943
7/10/08 23:00,7632,7632,7632,7632,7632
7/11/08 0:00,7403,7403,7403,7403,7403
7/11/08 1:00,7334,7334,7334,7334,7334
7/11/08 2:00,7414,7414,7414,7414,7414
7/11/08 3:00,7663,7663,7663,7663,7663
7/11/08 4:00,8280,8280,8280,8280,8280
7/11/08 5:00,9081,9081,9081,9081,9081
7/11/08 6:00,9809,9809,9809,9809,9809
7/11/08 7:00,10154,10154,10154,10154,10154
7/11/08 8:00,10405,10405,10405,10405,10405
7/11/08 9:00,10705,10705,10705,10705,10705
7/11/08 10:00,10561,10561,10561,10561,10561
7/11/08 11:00,10396,10396,10396,10396,10396
7/11/08 12:00,10341,10341,10341,10341,10341
7/11/08 13:00,10287,10287,10287,10287,10287
7/11/08 14:00,10163,10163,10163,10163,10163
7/11/08 15:00,10165,10165,10165,10165,10165
7/11/08 16:00,10103,10103,10103,10103,10103
7/11/08 17:00,9783,9783,9783,9783,9783
7/11/08 18:00,9346,9346,9346,9346,9346
7/11/08 19:00,9065,9065,9065,9065,9065
7/11/08 20:00,9415,9415,9415,9415,9415
7/11/08 21:00,9179,9179,9179,9179,9179
7/11/08 22:00,8549,8549,8549,8549,8549
7/11/08 23:00,8086,8086,8086,8086,8086
7/12/08 0:00,7790,7790,7790,7790,7790
7/12/08 1:00,7745,7745,7745,7745,7745
7/12/08 2:00,7905,7905,7905,7905,7905
7/12/08 3:00,8081,8081,8081,8081,8081
7/12/08 4:00,8737,8737,8737,8737,8737
7/12/08 5:00,9449,9449,9449,9449,9449
7/12/08 6:00,10012,10012,10012,10012,10012
7/12/08 7:00,10562,10562,10562,10562,10562
7/12/08 8:00,10686,10686,10686,10686,10686
7/12/08 9:00,10789,10789,10789,10789,10789
7/12/08 10:00,10515,10515,10515,10515,10515
7/12/08 11:00,10777,10777,10777,10777,10777
7/12/08 12:00,10538,10538,10538,10538,10538
7/12/08 13:00,10547,10547,10547,10547,10547
7/12/08 14:00,10356,10356,10356,10356,10356
7/12/08 15:00,10424,10424,10424,10424,10424
7/12/08 16:00,10224,10224,10224,10224,10224
7/12/08 17:00,9945,9945,9945,9945,9945
7/12/08 18:00,9475,9475,9475,9475,9475
7/12/08 19:00,9129,9129,9129,9129,9129
7/12/08 20:00,9338,9338,9338,9338,9338
7/12/08 21:00,8989,8989,8989,8989,8989
7/12/08 22:00,8478,8478,8478,8478,8478
7/12/08 23:00,8109,8109,8109,8109,8109
7/13/08 0:00,7848,7848,7848,7848,7848
7/13/08 1:00,7740,7740,7740,7740,7740
7/13/08 2:00,7758,7758,7758,7758,7758
7/13/08 3:00,7993,7993,7993,7993,7993
7/13/08 4:00,8592,8592,8592,8592,8592
7/13/08 5:00,9399,9399,9399,9399,9399
7/13/08 6:00,10064,10064,10064,10064,10064
7/13/08 7:00,10437,10437,10437,10437,10437
7/13/08 8:00,10637,10637,10637,10637,10637
7/13/08 9:00,10868,10868,10868,10868,10868
7/13/08 10:00,10709,10709,10709,10709,10709
7/13/08 11:00,10655,10655,10655,10655,10655
7/13/08 12:00,10506,10506,10506,10506,10506
7/13/08 13:00,10352,10352,10352,10352,10352
7/13/08 14:00,10225,10225,10225,10225,10225
7/13/08 15:00,10229,10229,10229,10229,10229
7/13/08 16:00,10097,10097,10097,10097,10097
7/13/08 17:00,9765,9765,9765,9765,9765
7/13/08 18:00,9314,9314,9314,9314,9314
7/13/08 19:00,9031,9031,9031,9031,9031
7/13/08 20:00,9384,9384,9384,9384,9384
7/13/08 21:00,8976,8976,8976,8976,8976
7/13/08 22:00,8409,8409,8409,8409,8409
7/13/08 23:00,8100,8100,8100,8100,8100
7/14/08 0:00,7742,7742,7742,7742,7742
7/14/08 1:00,7672,7672,7672,7672,7672
7/14/08 2:00,7758,7758,7758,7758,7758
7/14/08 3:00,7970,7970,7970,7970,7970
7/14/08 4:00,8486,8486,8486,8486,8486
7/14/08 5:00,9294,9294,9294,9294,9294
7/14/08 6:00,10047,10047,10047,10047,10047
7/14/08 7:00,10346,10346,10346,10346,10346
7/14/08 8:00,10539,10539,10539,10539,10539
7/14/08 9:00,10829,10829,10829,10829,10829
7/14/08 10:00,10523,10523,10523,10523,10523
7/14/08 11:00,10468,10468,10468,10468,10468
7/14/08 12:00,10371,10371,10371,10371,10371
7/14/08 13:00,10153,10153,10153,10153,10153
7/14/08 14:00,10153,10153,10153,10153,10153
7/14/08 15:00,10115,10115,10115,10115,10115
7/14/08 16:00,9971,9971,9971,9971,9971
7/14/08 17:00,9528,9528,9528,9528,9528
7/14/08 18:00,9196,9196,9196,9196,9196
7/14/08 19:00,8963,8963,8963,8963,8963
7/14/08 20:00,9379,9379,9379,9379,9379
7/14/08 21:00,9081,9081,9081,9081,9081
7/14/08 22:00,8486,8486,8486,8486,8486
7/14/08 23:00,8135,8135,8135,8135,8135
7/15/08 0:00,7880,7880,7880,7880,7880
7/15/08 1:00,7798,7798,7798,7798,7798
7/15/08 2:00,7860,7860,7860,7860,7860
7/15/08 3:00,8031,8031,8031,8031,8031
7/15/08 4:00,8548,8548,8548,8548,8548
7/15/08 5:00,9211,9211,9211,9211,9211
7/15/08 6:00,9865,9865,9865,9865,9865
7/15/08 7:00,10221,10221,10221,10221,10221
7/15/08 8:00,10368,10368,10368,10368,10368
7/15/08 9:00,10476,10476,10476,10476,10476
7/15/08 10:00,10434,10434,10434,10434,10434
7/15/08 11:00,10275,10275,10275,10275,10275
7/15/08 12:00,10021,10021,10021,10021,10021
7/15/08 13:00,9833,9833,9833,9833,9833
7/15/08 14:00,9779,9779,9779,9779,9779
7/15/08 15:00,9755,9755,9755,9755,9755
7/15/08 16:00,9621,9621,9621,9621,9621
7/15/08 17:00,9248,9248,9248,9248,9248
7/15/08 18:00,8898,8898,8898,8898,8898
7/15/08 19:00,8733,8733,8733,8733,8733
7/15/08 20:00,9053,9053,9053,9053,9053
7/15/08 21:00,8747,8747,8747,8747,8747
7/15/08 22:00,8265,8265,8265,8265,8265
7/15/08 23:00,7900,7900,7900,7900,7900
7/16/08 0:00,7568,7568,7568,7568,7568
7/16/08 1:00,7386,7386,7386,7386,7386
7/16/08 2:00,7339,7339,7339,7339,7339
7/16/08 3:00,7329,7329,7329,7329,7329
7/16/08 4:00,7317,7317,7317,7317,7317
7/16/08 5:00,7794,7794,7794,7794,7794
7/16/08 6:00,8366,8366,8366,8366,8366
7/16/08 7:00,8901,8901,8901,8901,8901
7/16/08 8:00,9172,9172,9172,9172,9172
7/16/08 9:00,9374,9374,9374,9374,9374
7/16/08 10:00,9232,9232,9232,9232,9232
7/16/08 11:00,9062,9062,9062,9062,9062
7/16/08 12:00,8950,8950,8950,8950,8950
7/16/08 13:00,8880,8880,8880,8880,8880
7/16/08 14:00,8905,8905,8905,8905,8905
7/16/08 15:00,8876,8876,8876,8876,8876
7/16/08 16:00,8849,8849,8849,8849,8849
7/16/08 17:00,8737,8737,8737,8737,8737
7/16/08 18:00,8436,8436,8436,8436,8436
7/16/08 19:00,8217,8217,8217,8217,8217
7/16/08 20:00,8454,8454,8454,8454,8454
7/16/08 21:00,8172,8172,8172,8172,8172
7/16/08 22:00,7731,7731,7731,7731,7731
7/16/08 23:00,7245,7245,7245,7245,7245
7/17/08 0:00,7056,7056,7056,7056,7056
7/17/08 1:00,7030,7030,7030,7030,7030
7/17/08 2:00,6957,6957,6957,6957,6957
7/17/08 3:00,6951,6951,6951,6951,6951
7/17/08 4:00,6989,6989,6989,6989,6989
7/17/08 5:00,7311,7311,7311,7311,7311
7/17/08 6:00,7775,7775,7775,7775,7775
7/17/08 7:00,8191,8191,8191,8191,8191
7/17/08 8:00,8458,8458,8458,8458,8458
7/17/08 9:00,8717,8717,8717,8717,8717
7/17/08 10:00,8713,8713,8713,8713,8713
7/17/08 11:00,8510,8510,8510,8510,8510
7/17/08 12:00,8389,8389,8389,8389,8389
7/17/08 13:00,8342,8342,8342,8342,8342
7/17/08 14:00,8270,8270,8270,8270,8270
7/17/08 15:00,8365,8365,8365,8365,8365
7/17/08 16:00,8460,8460,8460,8460,8460
7/17/08 17:00,8450,8450,8450,8450,8450
7/17/08 18:00,8346,8346,8346,8346,8346
7/17/08 19:00,8315,8315,8315,8315,8315
7/17/08 20:00,8684,8684,8684,8684,8684
7/17/08 21:00,8342,8342,8342,8342,8342
7/17/08 22:00,7822,7822,7822,7822,7822
7/17/08 23:00,7509,7509,7509,7509,7509
7/18/08 0:00,7281,7281,7281,7281,7281
7/18/08 1:00,7237,7237,7237,7237,7237
7/18/08 2:00,7330,7330,7330,7330,7330
7/18/08 3:00,7501,7501,7501,7501,7501
7/18/08 4:00,7998,7998,7998,7998,7998
7/18/08 5:00,8745,8745,8745,8745,8745
7/18/08 6:00,9501,9501,9501,9501,9501
7/18/08 7:00,9929,9929,9929,9929,9929
7/18/08 8:00,10256,10256,10256,10256,10256
7/18/08 9:00,10372,10372,10372,10372,10372
7/18/08 10:00,10261,10261,10261,10261,10261
7/18/08 11:00,10170,10170,10170,10170,10170
7/18/08 12:00,10181,10181,10181,10181,10181
7/18/08 13:00,10180,10180,10180,10180,10180
7/18/08 14:00,10193,10193,10193,10193,10193
7/18/08 15:00,10089,10089,10089,10089,10089
7/18/08 16:00,9930,9930,9930,9930,9930
7/18/08 17:00,9583,9583,9583,9583,9583
7/18/08 18:00,9266,9266,9266,9266,9266
7/18/08 19:00,8975,8975,8975,8975,8975
7/18/08 20:00,9295,9295,9295,9295,9295
7/18/08 21:00,8978,8978,8978,8978,8978
7/18/08 22:00,8280,8280,8280,8280,8280
7/18/08 23:00,7859,7859,7859,7859,7859
7/19/08 0:00,7514,7514,7514,7514,7514
7/19/08 1:00,7440,7440,7440,7440,7440
7/19/08 2:00,7453,7453,7453,7453,7453
7/19/08 3:00,7629,7629,7629,7629,7629
7/19/08 4:00,8121,8121,8121,8121,8121
7/19/08 5:00,9006,9006,9006,9006,9006
7/19/08 6:00,9728,9728,9728,9728,9728
7/19/08 7:00,10096,10096,10096,10096,10096
7/19/08 8:00,10344,10344,10344,10344,10344
7/19/08 9:00,10511,10511,10511,10511,10511
7/19/08 10:00,10372,10372,10372,10372,10372
7/19/08 11:00,10376,10376,10376,10376,10376
7/19/08 12:00,10240,10240,10240,10240,10240
7/19/08 13:00,10195,10195,10195,10195,10195
7/19/08 14:00,10111,10111,10111,10111,10111
7/19/08 15:00,10024,10024,10024,10024,10024
7/19/08 16:00,9866,9866,9866,9866,9866
7/19/08 17:00,9493,9493,9493,9493,9493
7/19/08 18:00,9133,9133,9133,9133,9133
7/19/08 19:00,8918,8918,8918,8918,8918
7/19/08 20:00,9279,9279,9279,9279,9279
7/19/08 21:00,8869,8869,8869,8869,8869
7/19/08 22:00,8190,8190,8190,8190,8190
7/19/08 23:00,7780,7780,7780,7780,7780
7/20/08 0:00,7535,7535,7535,7535,7535
